year_month,state,district,enrolment_total,demographic_total,biometric_total,demo_update_rate,bio_update_rate,update_imbalance,demo_mom_delta,bio_mom_delta,z_demo_update_rate,z_bio_update_rate,ml_anomaly_score
2025-01,Madhya Pradesh,Ratlam,78,56812.0,85952.0,719.1392405063291,1088.0,-0.20411165201555,,,3.175170730253812,3.1746280953018453,-1
2025-02,Madhya Pradesh,Ratlam,368,659.0,3055.0,1.7859078590785908,8.279132791327914,-0.6449528936742934,-56153.0,-82897.0,-0.3021782197408063,-0.3001045542393966,-1
2025-02,Madhya Pradesh,Sagar,504,1426.0,3023.0,2.823762376237624,5.986138613861386,-0.358876404494382,-49532.0,-139441.0,-0.7059241868836612,-0.3814218630783108,-1
2025-02,Madhya Pradesh,Satna,447,1384.0,3131.0,3.0892857142857144,6.988839285714286,-0.3868467670504871,-46414.0,-112294.0,-0.5065637015954335,-0.3132825115931881,-1
2025-01,Madhya Pradesh,Shahdol,76,33331.0,66629.0,432.87012987012986,865.3116883116883,-0.3331099128660177,,,3.171068569669583,3.174783027238609,-1
2025-01,Madhya Pradesh,Sidhi,109,27667.0,96191.0,251.51818181818183,874.4636363636364,-0.5532419929112943,,,3.172488541816904,3.1753417161213657,-1
2025-01,Madhya Pradesh,Tikamgarh,119,25439.0,127223.0,211.99166666666667,1060.1916666666666,-0.6667234365890884,,,3.173961024023328,3.1753661995280758,-1
2025-02,Madhya Pradesh,Ujjain,675,1002.0,3436.0,1.482248520710059,5.082840236686391,-0.5483216940752421,-41777.0,-90619.0,-0.3376868715256512,-0.3001548839102487,-1
2025-02,Maharashtra,Ahmadnagar,509,2904.0,7969.0,5.694117647058824,15.625490196078433,-0.4657899576972595,-31067.0,-170040.0,-1.0927264827638068,-0.3600271959741538,-1
2025-02,Maharashtra,Akola,220,766.0,3610.0,3.4660633484162897,16.334841628959275,-0.6497601096641535,-11649.0,-103790.0,-1.251127065507976,-0.6870557531447239,-1
2025-02,Maharashtra,Amravati,267,1452.0,6518.0,5.417910447761194,24.32089552238806,-0.6355538828252415,-19153.0,-189610.0,-1.1577069825770652,-0.7400261371769803,-1
2025-02,Maharashtra,Aurangabad,590,1926.0,6969.0,3.2588832487309647,11.791878172588833,-0.5668839928057554,-33085.0,-170991.0,-1.209368924627226,-0.8909928367747736,-1
2025-02,Maharashtra,Beed,339,1551.0,5276.0,4.561764705882353,15.51764705882353,-0.5455477445811365,-47298.0,-143766.0,-1.2481938376383814,-1.0321910903604472,-1
2025-01,Maharashtra,Bhandara,44,7909.0,56116.0,175.75555555555556,1247.022222222222,-0.7529284977977696,,,2.848465839173958,3.173410769943376,-1
2025-02,Maharashtra,Buldhana,240,1130.0,5030.0,4.6887966804979255,20.87136929460581,-0.6330141210842396,-15678.0,-102583.0,-0.9853635620757848,-1.1098734972434618,-1
2025-02,Maharashtra,Chandrapur,153,1039.0,4554.0,6.746753246753247,29.571428571428573,-0.6283518055058992,-17537.0,-114279.0,-1.2435781063758835,-0.8977619283038469,-1
2025-01,Maharashtra,Chatrapati Sambhaji Nagar,5,4676.0,1623.0,779.3333333333334,270.5,0.4846031746031746,,,3.1725566898262,3.1738243792473986,-1
2025-01,Maharashtra,Gadchiroli,33,11551.0,67155.0,339.7352941176471,1975.1470588235293,-0.7064682937985186,,,3.118049235038132,3.1669561754918414,-1
2025-02,Maharashtra,Jalgaon,494,1698.0,7771.0,3.43030303030303,15.6989898989899,-0.6412882787750792,-26882.0,-233123.0,-1.218100559406623,-0.7431622880120966,-1
2025-01,Maharashtra,Jalna,100,14224.0,106507.0,140.83168316831683,1054.5247524752476,-0.7643623894245105,,,3.0431504935002427,3.173524955378204,-1
2025-01,Maharashtra,Kolhapur,147,19007.0,158379.0,128.42567567567568,1070.1283783783783,-0.785694554843365,,,2.918389077022342,3.174707765215804,-1
2025-02,Maharashtra,Latur,270,1528.0,4822.0,5.638376383763838,17.793357933579337,-0.5186584789796882,-28431.0,-157060.0,-1.2226259850444634,-0.4671132142197056,-1
2025-02,Maharashtra,Mumbai,589,2307.0,7316.0,3.910169491525424,12.4,-0.5204696591853699,-24045.0,-220458.0,-1.3948186781742071,-0.5151759114031748,-1
2025-01,Maharashtra,Mumbai City,46,22540.0,26296.0,479.5744680851064,559.4893617021277,-0.0769089010381473,,,3.164854079859573,3.173342572630172,-1
2025-02,Maharashtra,Mumbai Suburban,423,2653.0,4023.0,6.257075471698113,9.48820754716981,-0.205181967949678,-89661.0,-92010.0,-1.4364037229068252,-0.766234993040534,-1
2025-02,Maharashtra,Nagpur,503,2176.0,6420.0,4.317460317460317,12.738095238095235,-0.493660579271839,-47872.0,-202016.0,-1.5829084376383449,-0.7448989044591967,-1
2025-02,Maharashtra,Nanded,342,2392.0,7122.0,6.973760932944606,20.76384839650146,-0.4971098265895953,-26764.0,-189403.0,-1.0328273814876543,-0.8642959727898365,-1
2025-02,Maharashtra,Nandurbar,258,367.0,3063.0,1.416988416988417,11.826254826254829,-0.7857767414747887,-15880.0,-121048.0,-1.4657661796785544,-0.942105294625754,-1
2025-02,Maharashtra,Nashik,904,2966.0,12184.0,3.2773480662983427,13.462983425414365,-0.6084086858953205,-53483.0,-301300.0,-1.177273392080171,-1.097910669612114,-1
2025-02,Maharashtra,Pune,1124,4866.0,12090.0,4.325333333333333,10.746666666666666,-0.4260187533172141,-148321.0,-340322.0,-1.6493453306181678,-0.7689286861375457,-1
2025-01,Maharashtra,Raigarh,41,12020.0,84254.0,286.1904761904762,2006.047619047619,-0.7502882368216047,,,3.115684933589929,3.1749775330047485,-1
2025-01,Maharashtra,Ratnagiri,20,5061.0,64930.0,241.0,3091.904761904762,-0.8553691850497199,,,3.043159759124471,3.1745399978280986,-1
2025-01,Maharashtra,Sindhudurg,12,2693.0,22872.0,207.15384615384616,1759.3846153846157,-0.7892904638973637,,,3.0511423836187967,3.175024712034282,-1
2025-02,Maharashtra,Solapur,483,2737.0,6655.0,5.654958677685951,13.75,-0.4171191312679655,-39607.0,-187280.0,-1.4041658983931602,-0.6729261240453522,-1
2025-02,Maharashtra,Thane,1149,4579.0,10311.0,3.981739130434783,8.966086956521739,-0.3849304949298234,-183393.0,-299022.0,-1.2985702609062382,-1.3149860197008392,-1
2025-01,Maharashtra,Wardha,15,7136.0,64577.0,446.0,4036.0625,-0.80097331065064,,,3.1635425416313123,3.1742743798876147,-1
